node_1;node_2;distance;traveltime
105763;63179;16241;14617
105763;63183;14680;13212
105763;63185;14704;13234
105763;63187;15571;14014
105763;63189;16079;14471
105763;63191;16437;14793
105763;63193;16741;15067
105763;63195;16303;14672
105763;63201;6918;6226
105763;63203;7462;6716
105763;63205;7792;7013
105763;63207;8171;7354
105763;63209;10099;9089
105763;63211;10533;9480
105763;63213;11520;10368
105763;63215;11989;10790
105763;63265;4926;4433
105763;63267;15697;14127
105763;63300;11573;10416
105763;63314;11880;10692
105763;63330;14758;13282
105763;63501;15795;14215
105763;63503;14849;13364
105763;63505;14145;12730
105763;63507;13794;12414
105763;63509;13132;11818
105763;63511;12850;11565
105763;63513;12592;11333
105763;63515;12356;11120
105763;63517;12460;11214
105763;63519;12993;11693
105763;63521;13364;12028
105763;63523;13815;12433
105763;63525;14207;12787
105763;63527;14599;13139
105763;63529;15548;13993
105763;63531;16404;14763
105763;63533;17279;15551
105763;63535;18362;16525
105763;63537;19291;17362
105763;63801;12334;11101
105763;63803;12319;11087
105763;63813;15617;14055
105763;63815;16119;14507
105763;63817;16563;14907
105763;63819;17095;15386
105763;63821;17581;15823
105763;63823;18738;16864
105763;63825;19314;17382
105763;64005;13933;12540
105763;64007;14744;13270
105763;64009;15164;13647
105763;64013;17352;15617
105763;64015;17764;15988
105763;64017;18307;16477
105763;64019;19158;17242
105763;64021;19736;17762
105763;64476;11705;10534
105763;64478;10986;9887
105763;64480;10366;9329
105763;64482;10211;9190
105763;64484;10471;9424
105763;64486;10599;9539
105763;64488;11260;10134
105763;64490;12330;11097
105763;64500;10384;9346
105763;64501;18270;16443
105763;64503;18774;16897
105763;64505;19550;17595
105763;64555;11619;10457
105763;64559;13699;12329
105763;64561;13540;12186
105763;64562;13122;11810
105763;64567;12415;11174
105763;64571;12186;10967
105763;64573;12161;10945
105763;64579;12720;11448
105763;64583;13094;11785
105763;64585;13034;11731
105763;64591;11441;10297
105763;64727;19965;17968
105763;64729;17114;15402
105763;64731;16143;14529
105763;64735;14139;12725
105763;64737;13191;11872
105763;64739;11700;10530
105763;64741;13694;12325
105763;64743;10926;9833
105763;64892;11404;10264
105763;64894;11505;10354
105763;64900;12066;10859
105763;65001;12288;11060
105763;65003;12234;11011
105763;65004;12460;11214
105763;65007;12730;11457
105763;65009;13034;11730
105763;65011;13117;11805
105763;65015;13836;12452
105763;65017;13617;12255
105763;65019;14351;12916
105763;65021;14414;12972
105763;65023;13959;12563
105763;65025;13560;12204
105763;65029;12848;11563
105763;65031;12779;11501
105763;65035;12149;10934
105763;65037;12389;11150
105763;65039;12023;10821
105763;65042;11069;9962
105763;65046;10861;9775
105763;65053;11666;10500
105763;65055;11475;10327
105763;65061;13045;11740
105763;65069;13301;11971
105763;65071;13512;12160
105763;65073;13352;12017
105763;65141;19390;17451
105763;65143;18768;16891
105763;65145;18139;16325
105763;65147;17376;15638
105763;65299;15798;14218
105763;65301;14841;13357
105763;65303;16360;14724
105763;65305;16915;15224
105763;65307;17347;15612
105763;65309;17519;15767
105763;65310;17538;15784
105763;65311;17757;15981
105763;65313;18731;16858
105763;65315;19105;17194
105763;65317;19604;17644
105763;65359;19818;17837
105763;65361;18691;16822
105763;65363;18177;16360
105763;65403;19306;17375
105763;105077;19890;17901
105763;105185;19159;17243
105763;105262;18402;16561
105763;105284;18655;16789
105763;105299;19953;17958
105763;105319;19305;17374
105763;105320;17467;15721
105763;105321;19595;17636
105763;105339;17144;15430
105763;105340;17729;15956
105763;105383;16912;15221
105763;105384;19568;17611
105763;105404;15849;14264
105763;105405;18132;16319
105763;105424;17249;15524
105763;105425;18008;16207
105763;105426;18772;16895
105763;105451;18108;16297
105763;105453;17361;15625
105763;105454;19427;17484
105763;105476;17854;16068
105763;105478;12632;11369
105763;105479;13766;12389
105763;105480;16587;14928
105763;105507;18382;16544
105763;105508;17567;15811
105763;105509;16053;14448
105763;105534;19787;17808
105763;105536;11214;10093
105763;105538;15008;13508
105763;105559;10726;9654
105763;105560;15412;13871
105763;105576;15448;13903
105763;105577;14192;12772
105763;105578;16434;14790
105763;105593;9094;8184
105763;105594;8728;7855
105763;105595;13403;12063
105763;105613;9120;8208
105763;105628;16621;14959
105763;105629;9079;8171
105763;105630;7319;6587
105763;105631;11607;10446
105763;105643;11261;10135
105763;105644;9829;8846
105763;105645;9250;8325
105763;105646;11611;10450
105763;105660;17751;15976
105763;105661;10518;9466
105763;105662;7743;6968
105763;105678;11758;10582
105763;105680;11720;10548
105763;105691;12145;10930
105763;105692;11821;10639
105763;105693;4320;3888
105763;105694;12363;11127
105763;105708;4079;3671
105763;105709;3794;3415
105763;105718;3760;3384
105763;105719;7441;6696
105763;105722;13356;12020
105763;105733;19836;17852
105763;105734;16388;14749
105763;105735;2893;2603
105763;105736;8359;7523
105763;105737;13082;11774
105763;105738;19666;17699
105763;105749;1711;1540
105763;105750;9774;8797
105763;105752;11146;10032
105763;105753;12403;11163
105763;105764;1777;1599
105763;105765;11584;10426
105763;105775;3616;3255
105763;105776;1975;1777
105763;105777;2066;1859
105763;105778;9127;8214
105763;105779;12138;10924
105763;105789;3070;2763
105763;105790;3838;3454
105763;105791;10302;9271
105763;105792;11544;10389
105763;105807;2700;2430
105763;105808;10322;9289
105763;105809;10615;9553
105763;105810;11111;10000
105763;105811;12093;10883
105763;105821;3455;3109
105763;105822;3734;3360
105763;105823;3702;3332
105763;105824;11178;10060
105763;105825;11066;9959
105763;105826;12835;11551
105763;105832;18594;16735
105763;105833;17566;15809
105763;105834;14676;13208
105763;105836;11308;10177
105763;105837;13298;11968
105763;105845;17247;15522
105763;105846;15214;13692
105763;105847;11497;10348
105763;105848;12709;11438
105763;105857;16507;14856
105763;105858;15688;14119
105763;105859;12084;10875
105763;105860;13537;12184
105763;105877;15408;13867
105763;105878;12478;11230
105763;105892;15988;14389
105763;105893;14117;12705
105763;105894;13477;12129
105763;105895;12382;11144
105763;105896;12950;11655
105763;105907;15750;14175
105763;105908;17583;15825
105763;105909;14831;13348
105763;105923;16895;15206
105763;105924;16565;14909
105763;105925;14109;12698
105763;105933;18512;16661
105763;105934;15103;13593
105763;105938;18470;16623
105763;105939;17394;15654
105763;105940;15642;14077
105763;105946;18991;17092
105763;105947;15305;13774
105763;105955;19770;17793
105763;105956;18555;16699
105763;105957;15795;14216
105763;105958;17633;15869
105763;105966;17798;16019
105763;105967;16676;15009
105763;105974;18958;17062
105763;105975;17798;16018
105763;105982;18391;16552
105763;105988;18348;16513
105763;105989;18805;16924
105764;520;12886;11597
105764;551;16824;15141
105764;555;17696;15926
105764;59510;18697;16827
105764;60042;11722;10550
105764;62169;19725;17753
105764;62171;17934;16141
105764;62173;17487;15739
105764;62175;17090;15381
105764;62177;16314;14682
105764;62179;15630;14067
105764;62181;15511;13960
105764;62183;16070;14463
105764;62185;15398;13858
105764;62187;13421;12079
105764;62189;12363;11126
105764;62191;11817;10635
105764;62195;10262;9236
105764;62565;19944;17949
105764;62567;18705;16835
105764;62569;17826;16044
105764;62571;10737;9664
105764;62573;11425;10283
105764;63001;9746;8772
105764;63003;9343;8408
105764;63007;10158;9142
105764;63009;9685;8716
105764;63011;9253;8328
105764;63013;7922;7130
105764;63015;7010;6309
105764;63017;5648;5084
105764;63019;5918;5326
105764;63021;7050;6345
105764;63023;6381;5743
105764;63025;6327;5695
105764;63027;8030;7227
105764;63029;8806;7926
105764;63031;8800;7920
105764;63033;9373;8436
105764;63035;9777;8799
105764;63037;10094;9084
105764;63039;10276;9248
105764;63041;10608;9547
105764;63043;10809;9728
105764;63045;11179;10061
105764;63051;11988;10789
105764;63058;7110;6399
105764;63060;10958;9862
105764;63062;11549;10394
105764;63064;11509;10358
105764;63065;13869;12482
105764;63068;13495;12146
105764;63070;13603;12243
105764;63077;10725;9652
105764;63079;10056;9051
105764;63081;14159;12743
105764;63103;8556;7700
105764;63105;9467;8521
105764;63107;10205;9185
105764;63109;11486;10337
105764;63111;11615;10454
105764;63113;12211;10990
105764;63115;13174;11857
105764;63117;13758;12382
105764;63119;14385;12947
105764;63123;15768;14192
105764;63125;16134;14521
105764;63127;16811;15130
105764;63129;17365;15629
105764;63131;17680;15912
105764;63133;18198;16379
105764;63135;19185;17267
105764;63137;19971;17974
105764;63167;19826;17844
105764;63171;17647;15882
105764;63173;17163;15447
105764;63175;16827;15145
105764;63177;16044;14440
105764;63179;15811;14230
105764;63183;14250;12825
105764;63185;14274;12847
105764;63187;15142;13627
105764;63189;15649;14084
105764;63191;16007;14406
105764;63193;16311;14680
105764;63195;15873;14285
105764;63201;6488;5839
105764;63203;7033;6329
105764;63205;7362;6626
105764;63207;7742;6967
105764;63209;9670;8703
105764;63211;10103;9093
105764;63213;11090;9981
105764;63215;11559;10403
105764;63265;4496;4046
105764;63267;15267;13740
105764;63300;11143;10029
105764;63314;11450;10305
105764;63330;14328;12896
105764;63501;15365;13828
105764;63503;14419;12977
105764;63505;13715;12344
105764;63507;13364;12027
105764;63509;12702;11431
105764;63511;12420;11178
105764;63513;12163;10946
105764;63515;11926;10733
105764;63517;12030;10827
105764;63519;12563;11307
105764;63521;12934;11641
105764;63523;13385;12046
105764;63525;13778;12400
105764;63527;14169;12752
105764;63529;15118;13606
105764;63531;15974;14376
105764;63533;16849;15164
105764;63535;17932;16139
105764;63537;18861;16975
105764;63539;19623;17660
105764;63801;11904;10714
105764;63803;11889;10700
105764;63813;15187;13669
105764;63815;15689;14120
105764;63817;16133;14520
105764;63819;16665;14999
105764;63821;17151;15436
105764;63823;18308;16477
105764;63825;18884;16995
105764;64005;13503;12153
105764;64007;14314;12883
105764;64009;14734;13260
105764;64013;16922;15230
105764;64015;17334;15601
105764;64017;17877;16090
105764;64019;18728;16855
105764;64021;19306;17375
105764;64476;11275;10147
105764;64478;10556;9500
105764;64480;9936;8942
105764;64482;9781;8803
105764;64484;10042;9037
105764;64486;10169;9152
105764;64488;10830;9747
105764;64490;11900;10710
105764;64500;9954;8959
105764;64501;17840;16056
105764;64503;18344;16510
105764;64505;19120;17208
105764;64555;11189;10070
105764;64559;13269;11942
105764;64561;13110;11799
105764;64562;12692;11423
105764;64567;11985;10787
105764;64571;11756;10580
105764;64573;11731;10558
105764;64579;12290;11061
105764;64583;12664;11398
105764;64585;12604;11344
105764;64591;11011;9910
105764;64727;19535;17581
105764;64729;16684;15015
105764;64731;15713;14142
105764;64735;13709;12338
105764;64737;12761;11485
105764;64739;11270;10143
105764;64741;13264;11938
105764;64743;10496;9447
105764;64892;10974;9877
105764;64894;11075;9967
105764;64900;11636;10472
105764;65001;11859;10673
105764;65003;11804;10624
105764;65004;12030;10827
105764;65007;12300;11070
105764;65009;12604;11343
105764;65011;12687;11418
105764;65015;13406;12065
105764;65017;13187;11868
105764;65019;13921;12529
105764;65021;13984;12586
105764;65023;13529;12176
105764;65025;13130;11817
105764;65029;12418;11176
105764;65031;12349;11114
105764;65035;11719;10547
105764;65037;11959;10763
105764;65039;11593;10434
105764;65042;10639;9575
105764;65046;10431;9388
105764;65053;11236;10113
105764;65055;11045;9940
105764;65061;12615;11354
105764;65069;12871;11584
105764;65071;13082;11773
105764;65073;12922;11630
105764;65109;19578;17620
105764;65139;19651;17686
105764;65141;18960;17064
105764;65143;18338;16504
105764;65145;17709;15938
105764;65147;16946;15251
105764;65299;15368;13831
105764;65301;14411;12970
105764;65303;15930;14337
105764;65305;16485;14837
105764;65307;16917;15225
105764;65309;17090;15381
105764;65310;17108;15397
105764;65311;17327;15594
105764;65313;18301;16471
105764;65315;18675;16807
105764;65317;19174;17257
105764;65350;19585;17627
105764;65359;19388;17450
105764;65361;18261;16435
105764;65363;17747;15973
105764;65403;18876;16988
105764;105077;19460;17514
105764;105101;19691;17722
105764;105185;18729;16856
105764;105241;19595;17635
105764;105262;17972;16174
105764;105284;18225;16402
105764;105299;19523;17571
105764;105319;18875;16987
105764;105320;17037;15334
105764;105321;19166;17249
105764;105339;16714;15043
105764;105340;17299;15569
105764;105383;16482;14834
105764;105384;19138;17224
105764;105403;19571;17613
105764;105404;15419;13877
105764;105405;17702;15932
105764;105424;16819;15137
105764;105425;17578;15820
105764;105426;18342;16508
105764;105451;17678;15910
105764;105453;16931;15238
105764;105454;18997;17098
105764;105476;17424;15682
105764;105478;12202;10982
105764;105479;13336;12003
105764;105480;16157;14541
105764;105507;17952;16157
105764;105508;17137;15424
105764;105509;15623;14061
105764;105511;19945;17950
105764;105534;19357;17421
105764;105536;10784;9706
105764;105538;14578;13121
105764;105559;10296;9267
105764;105560;14982;13484
105764;105576;15018;13516
105764;105577;13762;12385
105764;105578;16004;14403
105764;105593;8664;7797
105764;105594;8298;7468
105764;105595;12973;11676
105764;105613;8690;7821
105764;105628;16191;14572
105764;105629;8650;7785
105764;105630;6889;6200
105764;105631;11177;10059
105764;105643;10831;9748
105764;105644;9399;8459
105764;105645;8820;7938
105764;105646;11181;10063
105764;105660;17321;15589
105764;105661;10088;9079
105764;105662;7313;6582
105764;105678;11328;10196
105764;105680;11290;10161
105764;105691;11715;10543
105764;105692;11391;10252
105764;105693;3890;3501
105764;105694;11933;10740
105764;105708;3650;3285
105764;105709;3364;3028
105764;105718;3330;2997
105764;105719;7011;6309
105764;105722;12926;11634
105764;105733;19406;17465
105764;105734;15958;14362
105764;105735;2463;2216
105764;105736;7929;7136
105764;105737;12652;11387
105764;105738;19236;17312
105764;105749;1281;1153
105764;105750;9344;8410
105764;105752;10716;9645
105764;105753;11973;10776
105764;105763;1777;1599
105764;105765;11154;10039
105764;105775;3685;3317
105764;105776;1490;1341
105764;105777;779;701
105764;105778;8697;7828
105764;105779;11708;10537
105764;105789;3139;2825
105764;105790;2799;2519
105764;105791;9872;8885
105764;105792;11114;10002
105764;105807;2769;2492
105764;105808;9892;8902
105764;105809;10185;9167
105764;105810;10682;9613
105764;105811;11663;10496
105764;105821;3437;3093
105764;105822;2950;2655
105764;105823;2664;2397
105764;105824;10748;9673
105764;105825;10636;9572
105764;105826;12405;11164
105764;105832;18164;16348
105764;105833;17136;15422
105764;105834;14246;12821
105764;105836;10878;9791
105764;105837;12868;11582
105764;105845;16817;15136
105764;105846;14784;13305
105764;105847;11068;9961
105764;105848;12279;11051
105764;105857;16077;14470
105764;105858;15258;13732
105764;105859;11654;10488
105764;105860;13107;11797
105764;105877;14978;13480
105764;105878;12048;10843
105764;105892;15558;14002
105764;105893;13687;12318
105764;105894;13047;11742
105764;105895;11953;10757
105764;105896;12520;11268
105764;105907;15320;13788
105764;105908;17153;15438
105764;105909;14401;12961
105764;105923;16465;14819
105764;105924;16135;14522
105764;105925;13679;12311
105764;105932;19798;17818
105764;105933;18082;16274
105764;105934;14673;13206
105764;105938;18040;16236
105764;105939;16964;15267
105764;105940;15212;13691
105764;105946;18561;16705
105764;105947;14875;13387
105764;105955;19340;17406
105764;105956;18125;16312
105764;105957;15366;13829
105764;105958;17203;15482
105764;105966;17369;15632
105764;105967;16246;14622
105764;105972;19807;17826
105764;105974;18528;16675
105764;105975;17368;15631
105764;105982;17962;16165
105764;105988;17918;16126
105764;105989;18375;16537
105764;105995;19768;17791
105765;520;8754;7879
105765;525;19843;17858
105765;541;18531;16678
105765;551;11991;10792
105765;552;16904;15214
105765;555;12864;11577
105765;60042;14115;12704
105765;62069;19866;17880
105765;62071;19463;17517
105765;62073;18897;17007
105765;62077;18821;16939
105765;62079;18990;17091
105765;62081;18716;16845
105765;62083;18465;16619
105765;62085;17744;15970
105765;62087;17383;15645
105765;62089;16875;15188
105765;62091;16614;14953
105765;62159;19765;17788
